City/Town,Ward,Pct,Obama_12,Romney_12,Clinton_16,Trump_16,US_House,State_Rep,State_Sen,PVI_N,PVI
Ware,-,A,780,444,616,520,2nd Congressional,5th Worcester,"Worcester, Hampden, Hampshire and Middlesex",7.61727298661,D+8
Ware,-,B,701,583,541,733,2nd Congressional,1st Hampden,"Worcester, Hampden, Hampshire and Middlesex",-2.9817119195,R+3
Ware,-,C,912,762,696,936,2nd Congressional,1st Hampden,"Worcester, Hampden, Hampshire and Middlesex",-2.89643091078,R+3
Wareham,-,1,1020,709,912,784,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,4.87348973781,D+5
Wareham,-,2,1098,771,981,788,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,5.61151456095,D+6
Wareham,-,3,1071,815,962,865,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,3.21829915668,D+3
Wareham,-,4,988,775,854,868,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,1.31982387054,D+1
Wareham,-,5,1036,869,942,959,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,0.435303393546,EVEN
Wareham,-,6,885,711,784,840,9th Congressional,2nd Plymouth,1st Plymouth and Bristol,0.29702875037,EVEN
Warren,-,A,864,778,653,948,1st Congressional,1st Hampden,"Worcester, Hampden, Hampshire and Middlesex",-4.75759439398,R+5
Warren,-,B,355,224,251,318,1st Congressional,1st Hampden,"Worcester, Hampden, Hampshire and Middlesex",1.25218705972,D+1
Warwick,-,1,334,109,271,142,2nd Congressional,2nd Franklin,"Hampshire, Franklin and Worcester",19.1423007072,D+19
Washington,-,1,239,69,217,89,1st Congressional,4th Berkshire,"Berkshire, Hampshire, Franklin and Hampden",22.7318315909,D+23
Watertown,-,1,848,343,883,297,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,21.4719005842,D+21
Watertown,-,10,1012,506,1377,498,5th Congressional,10th Middlesex,2nd Suffolk and Middlesex,18.8743975751,D+19
Watertown,-,11,903,451,929,402,5th Congressional,10th Middlesex,2nd Suffolk and Middlesex,16.6956430904,D+17
Watertown,-,12,879,387,941,304,5th Congressional,10th Middlesex,2nd Suffolk and Middlesex,20.9458138475,D+21
Watertown,-,2,990,292,1058,306,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,25.8645794421,D+26
Watertown,-,3,1133,329,1208,291,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,27.525858611,D+28
Watertown,-,4,1227,333,1345,264,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,29.6259802193,D+30
Watertown,-,5,1000,308,1063,263,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,26.7866744254,D+27
Watertown,-,6,905,314,1035,293,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,24.6327714461,D+25
Watertown,-,7,1087,483,1160,374,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,20.8551945313,D+21
Watertown,-,8,1086,468,1168,379,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,21.150960862,D+21
Watertown,-,9,842,312,999,270,5th Congressional,29th Middlesex,2nd Suffolk and Middlesex,24.444920461,D+24
Wayland,-,1,1333,747,1626,418,5th Congressional,13th Middlesex,"Norfolk, Bristol and Middlesex",20.2154580628,D+20
Wayland,-,2,1314,660,1436,432,5th Congressional,13th Middlesex,"Norfolk, Bristol and Middlesex",20.0420341015,D+20
Wayland,-,3,1247,640,1471,382,5th Congressional,13th Middlesex,"Norfolk, Bristol and Middlesex",21.1385274052,D+21
Wayland,-,4,1276,929,1581,452,5th Congressional,14th Norfolk,"Norfolk, Bristol and Middlesex",15.8786050828,D+16
Webster,-,1,658,501,586,593,2nd Congressional,18th Worcester,Worcester and Norfolk,1.67260058806,D+2
Webster,-,2,498,330,482,447,2nd Congressional,18th Worcester,Worcester and Norfolk,4.241623044,D+4
Webster,-,3,637,560,553,638,2nd Congressional,18th Worcester,Worcester and Norfolk,-1.70277357388,R+2
Webster,-,4,868,1051,783,1141,2nd Congressional,18th Worcester,Worcester and Norfolk,-8.57404117915,R+9
Webster,-,5,815,674,715,756,2nd Congressional,18th Worcester,Worcester and Norfolk,0.153919802914,EVEN
Wellesley,-,A,1145,794,1465,428,4th Congressional,14th Norfolk,1st Middlesex and Norfolk,16.5753777954,D+17
Wellesley,-,B,1343,801,1600,482,4th Congressional,14th Norfolk,"Norfolk, Bristol and Middlesex",18.105052431,D+18
Wellesley,-,C,879,1290,1290,594,4th Congressional,14th Norfolk,1st Middlesex and Norfolk,1.9806447514,D+2
Wellesley,-,D,1316,833,1679,433,4th Congressional,14th Norfolk,1st Middlesex and Norfolk,18.7533952464,D+19
Wellesley,-,E,1089,776,1340,427,4th Congressional,14th Norfolk,1st Middlesex and Norfolk,15.3424839177,D+15
Wellesley,-,F,736,572,903,256,4th Congressional,14th Norfolk,"Norfolk, Bristol and Middlesex",14.901698591,D+15
Wellesley,-,G,934,292,935,136,4th Congressional,14th Norfolk,"Norfolk, Bristol and Middlesex",29.8317310491,D+30
Wellesley,-,H,1088,906,1356,479,4th Congressional,14th Norfolk,1st Middlesex and Norfolk,12.2934065082,D+12
Wellfleet,-,1,1569,619,1554,515,9th Congressional,4th Barnstable,Cape and Islands,21.8262528125,D+22
Wendell,-,1,427,70,402,104,2nd Congressional,2nd Franklin,"Hampshire, Franklin and Worcester",31.1167744821,D+31
Wenham,-,1,1060,1266,1368,774,6th Congressional,4th Essex,1st Essex and Middlesex,2.80671808015,D+3
Westborough,-,1,820,538,852,399,2nd Congressional,4th Middlesex,Middlesex and Worcester,12.5505872638,D+13
Westborough,-,2,817,578,974,437,2nd Congressional,8th Middlesex,Middlesex and Worcester,12.292243087,D+12
Westborough,-,3,1125,694,1257,523,2nd Congressional,4th Middlesex,Middlesex and Worcester,14.6497820169,D+15
Westborough,-,4,1159,963,1517,676,2nd Congressional,11th Worcester,Middlesex and Worcester,10.4809530934,D+10
Westborough,-,5,1168,1124,1423,717,2nd Congressional,11th Worcester,Middlesex and Worcester,6.92592194946,D+7
Westfield,1,A,839,822,786,961,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-3.85334450365,R+4
Westfield,1,B,827,675,667,868,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-2.34198654136,R+2
Westfield,2,A,601,277,531,343,1st Congressional,4th Hampden,2nd Hampden and Hampshire,13.0766027598,D+13
Westfield,2,B,751,526,655,616,1st Congressional,4th Hampden,2nd Hampden and Hampshire,3.64526436569,D+4
Westfield,3,A,540,295,512,351,1st Congressional,4th Hampden,2nd Hampden and Hampshire,10.4199720743,D+10
Westfield,3,B,877,653,700,681,1st Congressional,4th Hampden,2nd Hampden and Hampshire,2.6385540421,D+3
Westfield,4,A,660,385,595,442,1st Congressional,4th Hampden,2nd Hampden and Hampshire,8.74330890383,D+9
Westfield,4,B,994,1013,893,1022,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-3.42206183911,R+3
Westfield,5,A,933,997,830,1035,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-5.07940640867,R+5
Westfield,5,B,798,1091,753,1076,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-9.81929305491,R+10
Westfield,6,A,803,837,670,942,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-6.24006643425,R+6
Westfield,6,B,658,647,633,684,1st Congressional,4th Hampden,2nd Hampden and Hampshire,-2.29804589276,R+2
Westford,-,1,1089,1148,1497,792,3rd Congressional,2nd Middlesex,1st Middlesex,5.6012750238,D+6
Westford,-,2,1029,1073,1334,815,3rd Congressional,2nd Middlesex,1st Middlesex,4.05165133826,D+4
Westford,-,3,1084,1149,1266,854,3rd Congressional,2nd Middlesex,1st Middlesex,2.45048756295,D+2
Westford,-,4,1121,977,1352,677,3rd Congressional,2nd Middlesex,1st Middlesex,8.38719245041,D+8
Westford,-,5,1078,1009,1242,813,3rd Congressional,2nd Middlesex,1st Middlesex,4.47631921826,D+4
Westford,-,6,1005,953,1163,755,3rd Congressional,2nd Middlesex,1st Middlesex,4.3986831421,D+4
Westhampton,-,1,639,385,629,408,1st Congressional,1st Hampshire,"Berkshire, Hampshire, Franklin and Hampden",9.98826287961,D+10
Westminster,-,1,961,1061,964,1077,3rd Congressional,2nd Worcester,Worcester and Middlesex,-4.15648523663,R+4
Westminster,-,2,986,1187,994,1088,3rd Congressional,1st Worcester,Worcester and Middlesex,-5.00177937452,R+5
Weston,-,1,974,790,1210,377,5th Congressional,14th Norfolk,3rd Middlesex,13.6393053675,D+14
Weston,-,2,843,755,1110,418,5th Congressional,14th Norfolk,3rd Middlesex,10.9407382913,D+11
Weston,-,3,764,763,997,391,5th Congressional,14th Norfolk,3rd Middlesex,8.87639442161,D+9
Weston,-,4,849,869,1051,462,5th Congressional,14th Norfolk,3rd Middlesex,7.270054043,D+7
Westport,-,A,979,558,795,829,9th Congressional,8th Bristol,1st Bristol and Plymouth,4.58621115786,D+5
Westport,-,B,1045,854,1006,935,9th Congressional,8th Bristol,1st Bristol and Plymouth,1.87618894706,D+2
Westport,-,C,970,588,735,799,9th Congressional,8th Bristol,1st Bristol and Plymouth,3.60703333041,D+4
Westport,-,D,980,557,800,752,9th Congressional,8th Bristol,1st Bristol and Plymouth,6.08855709479,D+6
Westport,-,E,1121,829,1047,970,9th Congressional,8th Bristol,1st Bristol and Plymouth,3.11560028854,D+3
Westwood,-,1,1137,1187,1410,789,8th Congressional,11th Norfolk,Norfolk and Suffolk,4.77691279369,D+5
Westwood,-,2,1178,1130,1400,809,8th Congressional,11th Norfolk,Norfolk and Suffolk,5.53800933854,D+6
Westwood,-,3,1157,1134,1381,731,8th Congressional,11th Norfolk,Norfolk and Suffolk,6.10724707977,D+6
Westwood,-,4,921,1124,1128,889,8th Congressional,11th Norfolk,Norfolk and Suffolk,-1.09213792394,R+1
Weymouth,-,1,870,650,848,640,8th Congressional,4th Norfolk,Plymouth and Norfolk,5.57909231585,D+6
Weymouth,-,10,751,485,684,493,8th Congressional,4th Norfolk,Plymouth and Norfolk,7.93427060544,D+8
Weymouth,-,11,848,678,797,691,8th Congressional,4th Norfolk,Plymouth and Norfolk,3.04336365951,D+3
Weymouth,-,12,888,807,869,733,8th Congressional,3rd Norfolk,Plymouth and Norfolk,1.75560110205,D+2
Weymouth,-,13,736,443,782,429,8th Congressional,4th Norfolk,Plymouth and Norfolk,11.9793749652,D+12
Weymouth,-,14,757,536,776,533,8th Congressional,4th Norfolk,Plymouth and Norfolk,7.38094890734,D+7
Weymouth,-,15,885,796,904,716,8th Congressional,4th Norfolk,Plymouth and Norfolk,2.66042888697,D+3
Weymouth,-,16,911,869,917,858,8th Congressional,3rd Norfolk,Plymouth and Norfolk,-0.114734927767,EVEN
Weymouth,-,17,760,537,733,499,8th Congressional,4th Norfolk,Plymouth and Norfolk,7.49992238913,D+7
Weymouth,-,18,880,862,1042,938,8th Congressional,4th Norfolk,Plymouth and Norfolk,0.103634428877,EVEN
Weymouth,-,2,924,794,931,747,8th Congressional,4th Norfolk,Plymouth and Norfolk,3.08781659723,D+3
Weymouth,-,3,875,838,850,829,8th Congressional,4th Norfolk,Plymouth and Norfolk,-0.680316556087,R+1
Weymouth,-,4,804,750,837,695,8th Congressional,4th Norfolk,Plymouth and Norfolk,1.64036249966,D+2
Weymouth,-,5,806,526,843,495,8th Congressional,3rd Norfolk,Plymouth and Norfolk,10.2250302392,D+10
Weymouth,-,6,916,747,960,692,8th Congressional,3rd Norfolk,Plymouth and Norfolk,5.05598249909,D+5
Weymouth,-,7,778,665,834,619,8th Congressional,4th Norfolk,Plymouth and Norfolk,4.12771403914,D+4
Weymouth,-,8,881,597,870,618,8th Congressional,4th Norfolk,Plymouth and Norfolk,7.5004689819,D+8
Weymouth,-,9,896,782,921,758,8th Congressional,3rd Norfolk,Plymouth and Norfolk,2.59043809064,D+3
Whately,-,1,627,301,582,328,2nd Congressional,1st Franklin,"Hampshire, Franklin and Worcester",14.2427502002,D+14
Whitman,-,1,988,961,940,939,8th Congressional,7th Plymouth,2nd Plymouth and Bristol,-1.16954315848,R+1
Whitman,-,2,816,920,766,938,8th Congressional,7th Plymouth,2nd Plymouth and Bristol,-5.54689729325,R+6
Whitman,-,3,962,879,838,1052,8th Congressional,7th Plymouth,2nd Plymouth and Bristol,-3.29083089793,R+3
Whitman,-,4,889,896,849,886,8th Congressional,7th Plymouth,2nd Plymouth and Bristol,-2.16026938628,R+2
Wilbraham,-,A,939,1002,982,999,1st Congressional,12th Hampden,1st Hampden and Hampshire,-2.55515719862,R+3
Wilbraham,-,B,903,1049,955,929,1st Congressional,12th Hampden,1st Hampden and Hampshire,-3.09939868763,R+3
Wilbraham,-,C,903,1092,863,1029,1st Congressional,12th Hampden,1st Hampden and Hampshire,-6.10177311666,R+6
Wilbraham,-,D,1001,1191,944,1053,1st Congressional,12th Hampden,1st Hampden and Hampshire,-5.10414023851,R+5
Williamsburg,-,1,1240,325,1207,347,1st Congressional,1st Franklin,"Berkshire, Hampshire, Franklin and Hampden",26.9193635089,D+27
Williamstown,-,1,1157,300,1162,224,1st Congressional,1st Berkshire,"Berkshire, Hampshire, Franklin and Hampden",30.0334960024,D+30
Williamstown,-,2,727,94,580,51,1st Congressional,1st Berkshire,"Berkshire, Hampshire, Franklin and Hampden",38.4785047184,D+38
Williamstown,-,3,1186,252,1174,203,1st Congressional,1st Berkshire,"Berkshire, Hampshire, Franklin and Hampden",32.3013203118,D+32
Wilmington,-,1,1046,1038,1000,980,6th Congressional,19th Middlesex,1st Essex and Middlesex,-1.1907811973,R+1
Wilmington,-,2,952,1061,995,1010,6th Congressional,19th Middlesex,1st Essex and Middlesex,-3.07832563316,R+3
Wilmington,-,3,865,1060,993,987,6th Congressional,21st Middlesex,1st Essex and Middlesex,-3.95524377808,R+4
Wilmington,-,4,995,1155,1073,1093,6th Congressional,19th Middlesex,1st Essex and Middlesex,-3.62053351973,R+4
Wilmington,-,5,1052,1030,1078,1048,6th Congressional,19th Middlesex,1st Essex and Middlesex,-0.917398663842,R+1
Wilmington,-,6,994,1108,1066,1049,6th Congressional,19th Middlesex,1st Essex and Middlesex,-2.68537609721,R+3
Winchendon,-,1,543,480,398,602,2nd Congressional,2nd Worcester,"Worcester, Hampden, Hampshire and Middlesex",-5.02019276739,R+5
Winchendon,-,1A,193,132,166,156,3rd Congressional,2nd Worcester,"Worcester, Hampden, Hampshire and Middlesex",3.95159305576,D+4
Winchendon,-,2,705,704,618,786,3rd Congressional,2nd Worcester,"Worcester, Hampden, Hampshire and Middlesex",-4.50363056651,R+5
Winchendon,-,3,701,617,607,768,3rd Congressional,2nd Worcester,"Worcester, Hampden, Hampshire and Middlesex",-2.96490176652,R+3
Winchester,-,1,944,639,1066,459,5th Congressional,31st Middlesex,5th Middlesex,13.1365452855,D+13
Winchester,-,2,854,543,938,399,5th Congressional,31st Middlesex,5th Middlesex,14.0097196408,D+14
Winchester,-,3,1140,636,1245,341,5th Congressional,31st Middlesex,5th Middlesex,19.40464733,D+19
Winchester,-,4,974,788,1131,477,5th Congressional,31st Middlesex,2nd Middlesex,10.9276386256,D+11
Winchester,-,5,784,838,924,584,5th Congressional,31st Middlesex,2nd Middlesex,3.03342070957,D+3
Winchester,-,6,756,895,935,553,5th Congressional,31st Middlesex,2nd Middlesex,2.33539005941,D+2
Winchester,-,7,883,778,1069,484,5th Congressional,31st Middlesex,2nd Middlesex,9.19901810595,D+9
Winchester,-,8,772,518,754,404,5th Congressional,31st Middlesex,5th Middlesex,10.8013319209,D+11
Windsor,-,1,385,127,313,159,1st Congressional,2nd Berkshire,"Berkshire, Hampshire, Franklin and Hampden",19.3996899633,D+19
Winthrop,-,1,940,662,860,754,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,4.43487986746,D+4
Winthrop,-,2,792,675,803,665,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,2.80885327131,D+3
Winthrop,-,3,924,532,924,610,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,10.2707506806,D+10
Winthrop,-,4,793,534,806,524,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,8.64538548764,D+9
Winthrop,-,5,877,670,884,706,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,4.60116669916,D+5
Winthrop,-,6,913,505,917,593,5th Congressional,19th Suffolk,1st Suffolk and Middlesex,10.9647306137,D+11
Woburn,1,1,710,480,762,429,5th Congressional,15th Middlesex,4th Middlesex,10.2874941585,D+10
Woburn,1,2,822,639,819,591,5th Congressional,15th Middlesex,4th Middlesex,5.62251535772,D+6
Woburn,2,1,786,590,790,546,5th Congressional,30th Middlesex,4th Middlesex,6.576825009,D+7
Woburn,2,2,644,362,703,353,5th Congressional,30th Middlesex,4th Middlesex,13.7896578688,D+14
Woburn,3,1,666,649,682,585,5th Congressional,30th Middlesex,4th Middlesex,0.672321628442,D+1
Woburn,3,2,810,808,864,765,5th Congressional,30th Middlesex,4th Middlesex,0.0200124123076,EVEN
Woburn,4,1,787,751,837,768,5th Congressional,30th Middlesex,4th Middlesex,0.135109232878,EVEN
Woburn,4,2,768,509,791,512,5th Congressional,30th Middlesex,4th Middlesex,8.89108720287,D+9
Woburn,5,1,809,595,979,535,5th Congressional,30th Middlesex,4th Middlesex,9.73957639851,D+10
Woburn,5,2,804,713,814,707,5th Congressional,30th Middlesex,4th Middlesex,1.7234534577,D+2
Woburn,6,1,539,342,565,313,5th Congressional,30th Middlesex,4th Middlesex,11.2276640987,D+11
Woburn,6,2,723,651,728,674,5th Congressional,30th Middlesex,4th Middlesex,0.734183063292,D+1
Woburn,7,1,809,880,844,846,5th Congressional,15th Middlesex,4th Middlesex,-2.61547062925,R+3
Woburn,7,2,708,761,737,718,5th Congressional,15th Middlesex,4th Middlesex,-2.11666473511,R+2
Worcester,1,1,1246,747,1300,688,2nd Congressional,13th Worcester,1st Worcester,12.4185110709,D+12
Worcester,1,2,1139,826,1260,735,2nd Congressional,13th Worcester,1st Worcester,9.04553869453,D+9
Worcester,1,3,634,544,724,416,2nd Congressional,13th Worcester,1st Worcester,7.04971767153,D+7
Worcester,1,4,1258,692,1352,558,2nd Congressional,13th Worcester,1st Worcester,16.0813109246,D+16
Worcester,1,5,1057,594,1054,643,2nd Congressional,14th Worcester,1st Worcester,11.5172993115,D+12
Worcester,10,1,669,172,651,180,2nd Congressional,13th Worcester,1st Worcester,27.4120990348,D+27
Worcester,10,2,684,122,676,124,2nd Congressional,15th Worcester,1st Worcester,33.1471714605,D+33
Worcester,10,3,794,79,777,89,2nd Congressional,15th Worcester,1st Worcester,38.8040060594,D+39
Worcester,10,4,572,73,612,101,2nd Congressional,15th Worcester,1st Worcester,35.6517703781,D+36
Worcester,10,5,694,66,693,113,2nd Congressional,15th Worcester,1st Worcester,37.0343347006,D+37
Worcester,2,1,1074,651,1124,549,2nd Congressional,14th Worcester,1st Worcester,13.1498395013,D+13
Worcester,2,2,1142,612,1138,589,2nd Congressional,14th Worcester,1st Worcester,13.963150608,D+14
Worcester,2,3,1001,631,1043,542,2nd Congressional,14th Worcester,1st Worcester,12.002187872,D+12
Worcester,2,4,1077,261,1126,269,2nd Congressional,14th Worcester,1st Worcester,29.072121759,D+29
Worcester,2,5,874,96,734,95,2nd Congressional,14th Worcester,1st Worcester,37.847721164,D+38
Worcester,3,1,881,382,902,345,2nd Congressional,14th Worcester,1st Worcester,19.5005871874,D+20
Worcester,3,2,351,95,397,103,2nd Congressional,13th Worcester,1st Worcester,27.5344980556,D+28
Worcester,3,3,807,308,826,337,2nd Congressional,14th Worcester,1st Worcester,20.1504198148,D+20
Worcester,3,4,722,148,730,182,2nd Congressional,15th Worcester,1st Worcester,29.9462120952,D+30
Worcester,3,5,884,396,894,363,2nd Congressional,14th Worcester,1st Worcester,18.5475055447,D+19
Worcester,4,1,709,158,687,161,2nd Congressional,15th Worcester,1st Worcester,29.8641475233,D+30
Worcester,4,2,748,314,726,377,2nd Congressional,15th Worcester,1st Worcester,16.5478714913,D+17
Worcester,4,3,733,113,716,123,2nd Congressional,15th Worcester,1st Worcester,34.4587958956,D+34
Worcester,4,4,744,370,721,429,2nd Congressional,15th Worcester,1st Worcester,13.1732111791,D+13
Worcester,4,5,895,442,930,446,2nd Congressional,15th Worcester,1st Worcester,15.733436843,D+16
Worcester,5,1,722,222,750,239,2nd Congressional,16th Worcester,2nd Worcester,24.6157911414,D+25
Worcester,5,2,874,427,951,517,2nd Congressional,16th Worcester,2nd Worcester,14.3730007473,D+14
Worcester,5,3,1028,698,1066,717,2nd Congressional,15th Worcester,2nd Worcester,8.13985173085,D+8
Worcester,5,4,917,589,963,541,2nd Congressional,16th Worcester,2nd Worcester,10.9232023745,D+11
Worcester,5,5,958,507,913,609,2nd Congressional,16th Worcester,2nd Worcester,11.1028290402,D+11
Worcester,6,1,613,121,628,120,2nd Congressional,16th Worcester,2nd Worcester,32.2029222467,D+32
Worcester,6,2,715,214,825,229,2nd Congressional,16th Worcester,2nd Worcester,26.1248415567,D+26
Worcester,6,3,760,247,773,285,2nd Congressional,16th Worcester,2nd Worcester,22.7020187493,D+23
Worcester,6,4,517,242,366,165,2nd Congressional,16th Worcester,2nd Worcester,16.9143430168,D+17
Worcester,6,5,811,368,874,450,2nd Congressional,16th Worcester,2nd Worcester,15.7839475534,D+16
